
Consulta de lançamentos da empresa 534 - OXIGENIO MODELO INDUSTRIA E COMERCIO DE GASES LTDA

Transação;Chave;Data;Débito;*;CC Débito;Participante D;Crédito;* ;CC Crédito;Participante C;Valor;Tipo Fcont;Hist;Nº docto;Complemento;Contabilização;Status transação;Lançamento extemporâneo
324263;13729499;21/01/2025;3239;;;;1201;;;31795;        202.54;Não exporta;817;309068;309068 - Braspress Transportes Urgentes Ltda;Ambas;SIM;
324142;13727924;04/01/2025;3182;;;;1201;;;33613;        202.95;Não exporta;116;413536;413536 - Abastecedora de Combustiveis America Ltda;Ambas;SIM;
324635;13733434;14/01/2025;6670;;;;2151;;;;        203.00;Não exporta;787;21707;21707 - LEONARDO RODRIGUES DOS SANTOS;Ambas;SIM;
324506;13732143;08/01/2025;6670;;;;2151;;;;        205.00;Não exporta;787;21596;21596 - EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;Ambas;SIM;
297869;13402447;03/01/2025;3182;*;;;7501;;;;        206.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 15.204.344 0001-90;Ambas;SIM;
298411;13407856;10/01/2025;6033;;;;6670;*;;;        206.95;Não exporta;0;;TRANSFERENCIA PIX REM: REGIS CLEISSON DE SOU 10/01 952124;Ambas;SIM;
324290;13729782;24/01/2025;3182;;;;1201;;;33981;        207.24;Não exporta;116;107765;107765 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
298739;13411136;27/01/2025;6033;;;;6670;*;;;        210.00;Não exporta;0;;TRANSFERENCIA PIX REM: JET CHOPP LTDA 25/01 1050346;Ambas;SIM;
297976;13403516;13/01/2025;3417;*;;;7501;;;;        210.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.048.641-** DIARIAS FLAVIO;Ambas;SIM;
297916;13402919;07/01/2025;3417;*;;;7501;;;;        210.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 07.716.452 0001-13 HOTEL MT;Ambas;SIM;
324188;13728467;10/01/2025;;;;;2445;;;;        211.79;Não exporta;1872;135484;135484 - P. B. LOPES &amp; CIA. LTDA;Ambas;SIM;
297776;13401530;24/01/2025;3271;*;;;78;;;;        212.00;Não exporta;0;;0000 13105 109 PAGAMENTO DE BOLETO 12.420 JULIO CEZAR IGLESIAS DE LIMA M;Ambas;SIM;
324187;13728431;10/01/2025;3182;;;;1201;;;33970;        212.02;Não exporta;116;67770;67770 - Com de Deriv de Petroleo Balduino Ltda;Ambas;SIM;
298221;13405950;02/01/2025;1201;*;;39812;6033;;;;        212.91;Não exporta;0;21123;PAGTO. NFE 21123/001 DE IBIRAREMA COMERCIO DE COMBUSTIVEIS LTDA;Ambas;SIM;
324152;13728023;06/01/2025;3182;;;;1201;;;41378;        213.25;Não exporta;116;242861;242861 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
324182;13728386;09/01/2025;3182;;;;1201;;;41378;        215.60;Não exporta;116;243210;243210 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
298304;13406787;06/01/2025;6033;;;;6670;*;;;        216.00;Não exporta;0;;TRANSFERENCIA PIX REM: PLAY ON SOLUCOES LTDA 04/01 1206508;Ambas;SIM;
298439;13408135;13/01/2025;6033;;;;6670;*;;;        216.00;Não exporta;0;;TRANSFERENCIA PIX REM: JET CHOPP LTDA 11/01 1140017;Ambas;SIM;
324955;13736630;27/01/2025;6670;;;;2151;;;;        220.00;Não exporta;787;1450;1450 - CASA DO AMORTECEDOR LTDA;Ambas;SIM;
324982;13736907;28/01/2025;6670;;;;2151;;;;        220.00;Não exporta;787;21942;21942 - JOSEF PFANN FILHO E OUTROS;Ambas;SIM;
324624;13733329;13/01/2025;6670;;;;2151;;;;        220.00;Não exporta;787;1410;1410 - CASA DO AMORTECEDOR LTDA;Ambas;SIM;
324839;13735470;22/01/2025;6670;;;;2151;;;;        220.00;Não exporta;787;21843;21843 - UNIDAS LOCACOES E SERVICOS S/A;Ambas;SIM;
298096;13404717;27/01/2025;3417;*;;;7501;;;;        220.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.048.641-** DIARIAS FLAVIO;Ambas;SIM;
298322;13406965;07/01/2025;6033;;;;6670;*;;;        220.00;Não exporta;0;;TRANSFERENCIA PIX REM: JONATAN BRITO BATISTA 07/01 902497;Ambas;SIM;
298561;13409352;17/01/2025;6033;;;;6670;*;;;        220.00;Não exporta;0;;TRANSFERENCIA PIX REM: FERNANDO ABRAO FROES 17/01 1449596;Ambas;SIM;
298467;13408410;13/01/2025;1201;;;1;6033;;;;        220.12;Não exporta;0;131058;PAGTO. NFE 131058/001 DE MESSER GASES LTDA;Ambas;SIM;
298225;13405993;02/01/2025;1201;*;;41378;6033;;;;        220.46;Não exporta;0;241121;PAGTO. NFE 241121/001 DE REDE AMERICA DE COMBUSTIVEIS JK LTDA;Ambas;SIM;
324300;13729900;25/01/2025;3182;;;;1201;;;41378;        221.14;Não exporta;116;245097;245097 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
324303;13729936;25/01/2025;3182;;;;1201;;;33613;        221.40;Não exporta;116;416335;416335 - Abastecedora de Combustiveis America Ltda;Ambas;SIM;
324355;13730630;31/01/2025;4375;;;;1201;;;5857;        221.50;Não exporta;116;142491;142491 - COMASUL COM CORREIAS E MANG SULMAT LTDA;Ambas;SIM;
324164;13728180;08/01/2025;3182;;;;1201;;;33970;        223.42;Não exporta;116;67612;67612 - Com de Deriv de Petroleo Balduino Ltda;Ambas;SIM;
324480;13731882;08/01/2025;6670;;;;2151;;;;        224.00;Não exporta;787;21566;21566 - OXIGENIO RONDONOPOLIS COMERCIO DE GASES LTDA;Ambas;SIM;
297904;13402790;06/01/2025;3417;*;;;7501;;;;        225.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.746.221-** DIARIAS ANTONIO;Ambas;SIM;
297909;13402846;06/01/2025;3417;*;;;7501;;;;        225.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.471.401-** DIARIAS JOAO MT;Ambas;SIM;
298099;13404741;27/01/2025;3417;*;;;7501;;;;        225.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.979.112-** DIARIAS ALESSANDRO;Ambas;SIM;
324208;13728718;14/01/2025;2216;;;;6670;;;;        225.00;Não exporta;205;58826;58826 - Maqsoldas Comercio e Representacoes Ltda;Ambas;SIM;
324499;13732070;08/01/2025;6670;;;;2151;;;;        225.00;Não exporta;787;21588;21588 - MAQSOLDAS - COMERCIO E REPRESENTACOES LTDA;Ambas;SIM;
324363;13730710;02/01/2025;6670;;;;2151;;;;        226.00;Não exporta;787;21459;21459 - MUNICIPIO DE CAMPO VERDE;Ambas;SIM;
298568;13409425;17/01/2025;6033;;;;6670;*;;;        230.00;Não exporta;0;;TRANSFERENCIA PIX REM: 33145492 ALEX SANDER 17/01 1833349;Ambas;SIM;
298762;13411365;28/01/2025;6033;;;;6670;*;;;        230.00;Não exporta;0;;TRANSFERENCIA PIX REM: JONATAN BRITO BATISTA 28/01 1006463;Ambas;SIM;
324353;13730612;31/01/2025;4499;;;;1201;;;36613;        230.00;Não exporta;116;98305;98305 - Comercio de Acessorios Machota Ltda Me;Ambas;SIM;
324356;13730648;31/01/2025;4375;;;;1201;;;5857;        230.00;Não exporta;116;142491;142491 - COMASUL COM CORREIAS E MANG SULMAT LTDA;Ambas;SIM;
324389;13730975;04/01/2025;6670;;;;2151;;;;        230.00;Não exporta;787;21489;21489 - SAO CHICO HOSPITAL VETERINARIO LTDA;Ambas;SIM;
324707;13734155;16/01/2025;6670;;;;2151;;;;        230.00;Não exporta;787;1535;1535 - SERTRAN TRANSPORTES E SERVICOS LTDA;Ambas;SIM;
324789;13734971;20/01/2025;6670;;;;2151;;;;        230.00;Não exporta;787;776;776 - METALVALE SERRALHERIA LTDA;Ambas;SIM;
297722;13400991;21/01/2025;78;;;;6670;*;;;        231.61;Não exporta;0;;0000 14056 632 ORDEM BANC 12 SEC TES NAC 171.875.000.000 151264370012-04 HOSPITAL UNIVERSITARIO;Ambas;SIM;
324207;13728700;14/01/2025;4499;;;;1201;;;41372;        232.99;Não exporta;116;2162;2162 - W. a dos Santos &Amp; Cia Ltda;Ambas;SIM;
324302;13729928;25/01/2025;3182;;;;1201;;;33613;        235.01;Não exporta;116;416237;416237 - Abastecedora de Combustiveis America Ltda;Ambas;SIM;
324345;13730523;30/01/2025;;;;;1201;;;31462;        237.00;Não exporta;116;143938;143938 - DELAI &amp; SILVA LTDA;Ambas;SIM;
324194;13728564;11/01/2025;3182;;;;1201;;;41378;        237.63;Não exporta;116;130781;130781 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
298556;13409301;17/01/2025;6033;;;;6670;*;;;        240.00;Não exporta;0;;TRANSFERENCIA PIX REM: JEAN DA SILVA PASSARI 17/01 913412;Ambas;SIM;
298758;13411322;28/01/2025;6033;;;;6670;*;;;        240.00;Não exporta;0;;TRANSFERENCIA PIX REM: ADRIANO HAROLDO RODEL 28/01 844583;Ambas;SIM;
324375;13730834;03/01/2025;6670;;;;2151;;;;        240.00;Não exporta;787;21471;21471 - LEITUGA SAUDE LTDA;Ambas;SIM;
324408;13731163;06/01/2025;6670;;;;2151;;;;        240.00;Não exporta;787;21510;21510 - CALMAP EQUIPAMENTOS E MONTAGEM LTDA;Ambas;SIM;
324420;13731288;06/01/2025;6670;;;;2151;;;;        240.00;Não exporta;787;21521;21521 - CAMILA PAULA BARON;Ambas;SIM;
324513;13732216;08/01/2025;6670;;;;2151;;;;        240.00;Não exporta;787;613;613 - ENS MECANICA LTDA;Ambas;SIM;
324902;13736107;24/01/2025;6670;;;;2151;;;;        240.00;Não exporta;787;21891;21891 - ICCAP IMPLEMENTOS RODOVIARIOS LTDA;Ambas;SIM;
324969;13736770;27/01/2025;6670;;;;2151;;;;        240.00;Não exporta;787;1612;1612 - COMAGRAN NOVA ALVORADA PRODUTOS AGRO INDUSTRIAIS LTDA;Ambas;SIM;
324970;13736789;27/01/2025;6670;;;;2151;;;;        240.00;Não exporta;787;1896;1896 - MAQSOLDAS - COMERCIO E REPRESENTACOES LTDA;Ambas;SIM;
298582;13409565;20/01/2025;6033;;;;6670;*;;;        240.00;Não exporta;0;;TRANSFERENCIA PIX REM: LUIZ CONCEICAO DOS SA 20/01 1003410;Ambas;SIM;
298251;13406256;03/01/2025;6033;;;;6670;*;;;        240.00;Não exporta;0;;TRANSFERENCIA PIX REM: LEITUGA SAUDE LTDA 03/01 1744557;Ambas;SIM;
298387;13407619;09/01/2025;6033;;;;6670;*;;;        240.00;Não exporta;0;;TRANSFERENCIA PIX REM: LUCIANO LOMBARDI DE A 09/01 1648151;Ambas;SIM;
298354;13407287;08/01/2025;6033;;;;6670;*;;;        240.00;Não exporta;0;;TRANSFERENCIA PIX REM: EDSON MARQUES GUSMAO 08/01 1729340;Ambas;SIM;
298349;13407236;08/01/2025;6033;;;;6670;*;;;        240.00;Não exporta;0;;TRANSFERENCIA PIX REM: AMILTON MORAES RAMOS 08/01 1445210;Ambas;SIM;
324144;13727940;05/01/2025;3182;;;;1201;;;33613;        240.14;Não exporta;116;413602;413602 - Abastecedora de Combustiveis America Ltda;Ambas;SIM;
298229;13406035;02/01/2025;1201;*;;41378;6033;;;;        241.86;Não exporta;0;241346;PAGTO. NFE 241346/001 DE REDE AMERICA DE COMBUSTIVEIS JK LTDA;Ambas;SIM;
324245;13729233;19/01/2025;3182;;;;1201;;;33613;        242.43;Não exporta;116;415444;415444 - Abastecedora de Combustiveis America Ltda;Ambas;SIM;
298666;13410407;23/01/2025;1201;*;;33613;6033;;;;        242.43;Não exporta;0;415444;PAGTO. NFE 415444/001 DE ABASTECEDORA DE COMBUSTIVEIS AMERICA LTDA;Ambas;SIM;
324317;13730131;27/01/2025;3182;;;;1201;;;33613;        242.67;Não exporta;116;416485;416485 - Abastecedora de Combustiveis America Ltda;Ambas;SIM;
298728;13411020;27/01/2025;6033;;;;6670;*;;;        244.50;Não exporta;0;;CARTAO VISA ELECTRON CIELO S.A - INSTITUICAO DE PAG 5181933;Ambas;SIM;
298625;13409999;21/01/2025;6033;;;;6670;*;;;        244.50;Não exporta;0;;CIELO VDA DEBITO MASTER CIELO S.A - INSTITUICAO DE PAG 5181933;Ambas;SIM;
324642;13733507;14/01/2025;6670;;;;2151;;;;        245.00;Não exporta;787;21713;21713 - MARCIO VERRUNES PRODUTOR RURAL;Ambas;SIM;
324921;13736290;24/01/2025;6670;;;;2151;;;;        245.00;Não exporta;787;1604;1604 - MARCIO VERRUNES PRODUTOR RURAL;Ambas;SIM;
324379;13730878;03/01/2025;6670;;;;2151;;;;        246.00;Não exporta;787;21478;21478 - EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;Ambas;SIM;
324293;13729839;24/01/2025;3182;;;;1201;;;41378;        246.40;Não exporta;116;244939;244939 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
324228;13729047;16/01/2025;3182;;;;1201;;;41378;        246.40;Não exporta;116;243974;243974 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
324251;13729330;20/01/2025;3182;;;;1201;;;41378;        247.20;Não exporta;116;244419;244419 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
298270;13406442;03/01/2025;1201;*;;750;6033;;;;        248.00;Não exporta;0;328632;PAGTO. NFE 328632/001 DE DOURATUBOS ACESSORIOS INDUSTRIAIS LTDA;Ambas;SIM;
324199;13728610;12/01/2025;3182;;;;1201;;;41378;        249.60;Não exporta;116;243554;243554 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
324570;13732781;10/01/2025;6670;;;;2151;;;;        250.00;Não exporta;787;21635;21635 - COMAGRAN NOVA ALVORADA PRODUTOS AGRO INDUSTRIAIS LTDA;Ambas;SIM;
298134;13405098;29/01/2025;3174;*;;;7501;;;;        250.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.177.821-** BORRACHARIA;Ambas;SIM;
298043;13404180;20/01/2025;3174;*;;;7501;;;;        250.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.022.221-** MANUT BOMBA MT;Ambas;SIM;
297877;13402528;06/01/2025;3271;;;;7501;;;;        250.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF;Ambas;SIM;
325035;13737430;29/01/2025;6670;;;;2151;;;;        250.00;Não exporta;787;1902;1902 - VALDECIR NATALICIO DA SILVA;Ambas;SIM;
324745;13734539;17/01/2025;6670;;;;2151;;;;        250.00;Não exporta;787;1424;1424 - PAULINO CALDEIRA DE PAULA;Ambas;SIM;
324590;13732987;10/01/2025;6670;;;;2151;;;;        250.00;Não exporta;787;1400;1400 - TALITA INDUSTRIA DE FARINHAS EM RECUPERACAO JUDICIAL;Ambas;SIM;
298215;13405896;02/01/2025;6033;;;;6670;*;;;        250.00;Não exporta;0;;TRANSFERENCIA PIX REM: VALDEIR GALLI BARRETO 02/01 1046007;Ambas;SIM;
324543;13732519;09/01/2025;6670;;;;2151;;;;        250.00;Não exporta;787;21615;21615 - CORREA LOPES  CIA COMERCIAL LTDA;Ambas;SIM;
324403;13731111;06/01/2025;6670;;;;2151;;;;        250.00;Não exporta;787;21504;21504 - EMERSON DANIEL COLNAN;Ambas;SIM;
324368;13730761;02/01/2025;6670;;;;2151;;;;        250.00;Não exporta;787;1861;1861 - CIARAMA MAQUINAS LTDA;Ambas;SIM;
324331;13730353;29/01/2025;4499;;;;1201;;;37900;        250.00;Não exporta;116;40940;40940 - Mundo Azul Comercio e Servicos Ltda;Ambas;SIM;
298786;13411608;29/01/2025;6033;;;;6670;*;;;        250.00;Não exporta;0;;TRANSFERENCIA PIX REM: VALDEIR GALLI BARRETO 29/01 1522048;Ambas;SIM;
298771;13411454;28/01/2025;6033;;;;6670;*;;;        250.00;Não exporta;0;;TRANSFERENCIA PIX REM: ANDRESSA CACERES MENT 28/01 1611152;Ambas;SIM;
298684;13410580;23/01/2025;6033;;;;6670;*;;;        250.00;Não exporta;0;;TRANSFERENCIA PIX REM: FABIANO GIOVANELLA 23/01 1814155;Ambas;SIM;
298682;13410563;23/01/2025;6033;;;;6670;*;;;        250.00;Não exporta;0;;REM: CARLOS OSCAR LOUREIRO 23/01 1534025;Ambas;SIM;
298595;13409697;20/01/2025;6033;;;;6670;*;;;        250.00;Não exporta;0;;PIX QR CODE DINAMIC REM: JOSE LUCAS DE SOUZA A 20/01 1222106;Ambas;SIM;
298335;13407090;07/01/2025;6033;;;;6670;*;;;        250.00;Não exporta;0;;TRANSFERENCIA PIX REM: MECANICA MD 07/01 1704551;Ambas;SIM;
298350;13407244;08/01/2025;6033;;;;6670;*;;;        250.00;Não exporta;0;;TRANSFERENCIA PIX REM: SARA SILVA DE FRANCA 08/01 1540426;Ambas;SIM;
298368;13407422;08/01/2025;6033;;;;6670;*;;;        250.00;Não exporta;0;;TRANSFERENCIA PIX REM: LAZZARETTI E SOUZA CO 08/01 1019557;Ambas;SIM;
298419;13407937;10/01/2025;6033;;;;6670;*;;;        250.00;Não exporta;0;;TRANSFERENCIA PIX REM: MOINHO TALITA LTDA 10/01 1725411;Ambas;SIM;
298506;13408801;15/01/2025;6033;;;;6670;*;;;        250.00;Não exporta;0;;TRANSFERENCIA PIX REM: DINEUSA RIBEIRO 15/01 921142;Ambas;SIM;
324279;13729677;23/01/2025;3182;;;;1201;;;41378;        250.77;Não exporta;116;244843;244843 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
297901;13402765;06/01/2025;3182;*;;;7501;;;;        251.38;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 09.527.517 0001-08;Ambas;SIM;
324887;13735951;23/01/2025;6670;;;;2151;;;;        252.00;Não exporta;787;627;627 - ALVAMAR  MEDEIROS LTDA;Ambas;SIM;
324853;13735616;22/01/2025;6670;;;;2151;;;;        252.00;Não exporta;787;1438;1438 - A SANGALLI;Ambas;SIM;
298015;13717090;17/01/2025;6076;;;;;;;;        252.52;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 926.801-;Ambas;SIM;
323980;13717804;01/01/2025;1201;*;;29927;1201;*;;1;        253.00;Não exporta;1694;;;Ambas;SIM;
324332;13730361;29/01/2025;3182;;;;1201;;;43386;        253.60;Não exporta;116;97823;97823 - Castelo Branco Comercio de Combustiveis Ltda;Ambas;SIM;
298132;13405071;29/01/2025;1201;*;;43386;7501;;;;        253.60;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 15.746.214 0001-89;Ambas;SIM;
298051;13404261;21/01/2025;3417;*;;;7501;;;;        255.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.711.291-** DIARIAS JOAO MS;Ambas;SIM;
324345;13730515;30/01/2025;4375;;;;;;;;        255.00;Não exporta;116;143938;143938 - DELAI &amp; SILVA LTDA;Ambas;SIM;
298143;13405187;30/01/2025;3417;*;;;7501;;;;        255.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.627.441-** DIARIAS LUIZ EDUARDO;Ambas;SIM;
298129;13405047;29/01/2025;3417;*;;;7501;;;;        255.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.979.112-** DIARIAS ALESSANDRO;Ambas;SIM;
298114;13404890;28/01/2025;3417;*;;;7501;;;;        255.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.348.901-** 3 DIARIAS JEAN;Ambas;SIM;
298090;13404652;27/01/2025;3417;*;;;7501;;;;        255.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.348.901-** ANTECIP DIARIAS JEAN;Ambas;SIM;
297912;13402870;07/01/2025;3417;*;;;7501;;;;        255.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.468.561-** DIARIAS MAFRA;Ambas;SIM;
298035;13404105;20/01/2025;3417;*;;;7501;;;;        255.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.348.901-** DIARIAS JEAN;Ambas;SIM;
298033;13404083;20/01/2025;3417;*;;;7501;;;;        255.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.419.311-** DIARIA THIAGO;Ambas;SIM;
297986;13403613;14/01/2025;3417;*;;;7501;;;;        255.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.468.561-** DIARIAS MAFRA;Ambas;SIM;
297895;13402706;06/01/2025;3417;*;;;7501;;;;        255.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.419.311-** DIARIAS THIAGO;Ambas;SIM;
297870;13402455;06/01/2025;3417;*;;;7501;;;;        255.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.705.051-** DIARIAS RICARDO;Ambas;SIM;
324221;13728956;16/01/2025;4499;;;;1201;;;40725;        255.41;Não exporta;116;2907;2907 - Posto de Molas El Shaday;Ambas;SIM;
324297;13729871;25/01/2025;4499;;;;1201;;;40725;        257.40;Não exporta;116;2926;2926 - Posto de Molas El Shaday;Ambas;SIM;
325023;13737317;29/01/2025;6670;;;;2151;;;;        258.00;Não exporta;787;21971;21971 - EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;Ambas;SIM;
298068;13404431;23/01/2025;3182;*;;;7501;;;;        259.84;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 15.395.106 0001-09;Ambas;SIM;
324330;13730345;28/01/2025;;;;;2445;;;;        259.86;Não exporta;1872;608677;608677 - Posto Estrela da Dutra Ltda;Ambas;SIM;
298307;13406817;06/01/2025;6033;;;;6670;*;;;        260.00;Não exporta;0;;TRANSFERENCIA PIX REM: BORCHERT AR CONDICION 06/01 1513411;Ambas;SIM;
298315;13406892;06/01/2025;6033;;;;6670;*;;;        260.00;Não exporta;0;;TRANSFERENCIA PIX REM: ELIAS PRETTI DE BARRO 06/01 1750590;Ambas;SIM;
298609;13409832;21/01/2025;6033;;;;6670;*;;;        260.00;Não exporta;0;;TRANSFERENCIA PIX REM: JUAREZ CARLOS DOS SAN 21/01 1559009;Ambas;SIM;
298747;13411217;27/01/2025;6033;;;;6670;*;;;        260.00;Não exporta;0;;TRANSFERENCIA PIX REM: ELIAS PRETTI DE BARRO 25/01 1438125;Ambas;SIM;
324657;13733656;14/01/2025;6670;;;;2151;;;;        260.00;Não exporta;787;762;762 - METALVALE SERRALHERIA LTDA;Ambas;SIM;
324727;13734350;16/01/2025;6670;;;;2151;;;;        260.00;Não exporta;787;770;770 - ALBERTO DE SOUZA COIMBRA;Ambas;SIM;
298726;13411004;27/01/2025;3301;*;;;6033;;;;        260.20;Não exporta;0;;CONTA DE TELEFONE VIVO MOVEL-MT-04339331812 3933181;Ambas;SIM;
297946;13403214;09/01/2025;3182;*;;;7501;;;;        260.22;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 15.395.106 0001-09;Ambas;SIM;
298463;13408372;13/01/2025;1201;*;;36257;6033;;;;        262.50;Não exporta;0;1748;PAGTO. NFE 1748/001 DE MATFER EQUIPAMENTOS E FERRAMENTAS LTDA;Ambas;SIM;
324131;13727819;03/01/2025;4375;;;;1201;;;36257;        262.50;Não exporta;116;1748;1748 - Matfer Equipamentos e Ferramentas Ltda;Ambas;SIM;
298241;13406159;02/01/2025;1201;*;;27885;6033;;;;        264.50;Não exporta;0;40530;PAGTO. NFE 40530/001 DE CATIANE MARIA PIAZZA E CIA LTDA - ME;Ambas;SIM;
325064;13737725;30/01/2025;6670;;;;2151;;;;        265.00;Não exporta;787;1618;1618 - MARCOS EXTINTORES EIRELI;Ambas;SIM;
324567;13732757;10/01/2025;6670;;;;2151;;;;        265.05;Não exporta;787;21632;21632 - MUNICIPIO DE TANGARA DA SERRA;Ambas;SIM;
297866;13402412;03/01/2025;7501;;;;6670;*;;;        265.50;Não exporta;0;;PIX PIX RECEBIDO - OUTRA IF RECEBIMENTO PIX RAFFAEL 10156850990 40.404.976 0001-44;Ambas;SIM;
298484;13408585;14/01/2025;6033;;;;6670;*;;;        266.65;Não exporta;0;;VENDA CARTAO DE CREDITO 5181933;Ambas;SIM;
297594;13399713;06/01/2025;6807;;;;78;;;;        267.17;Não exporta;0;;591 - CONDOMINIO PRAIAS DO LAG;Ambas;SIM;
324000;13718088;01/01/2025;1201;*;;9223;1201;*;;1;        267.23;Não exporta;1694;;;Ambas;SIM;
324234;13729100;17/01/2025;4375;;;;1201;;;9843;        269.28;Não exporta;116;70075;70075 - JS FERRAGENS E FERRAMENTAS LTDA;Ambas;SIM;
298087;13404628;27/01/2025;3174;*;;;7501;;;;        270.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 13.569.064 0001-50 LAVA RAPIDO CARRETA CO2;Ambas;SIM;
298192;13405667;02/01/2025;1201;;;1;6033;;;;        270.00;Não exporta;0;3212;PAGTO. NFE 3212/001 DE INOX DOURADOS LTDA;Ambas;SIM;
298421;13407953;10/01/2025;6033;;;;6670;*;;;        270.00;Não exporta;0;;PIX QR CODE ESTATIC REM: EDIVAL ALVES VIANA 10/01 1511203;Ambas;SIM;
298433;13408070;13/01/2025;6033;;;;6670;*;;;        270.00;Não exporta;0;;TRANSFERENCIA PIX REM: MAISA NEGRINI ZANELLA 11/01 1028510;Ambas;SIM;
298550;13409247;16/01/2025;6033;;;;6670;*;;;        270.00;Não exporta;0;;TRANSFERENCIA PIX REM: JONE PAVAO SERRA 16/01 1613338;Ambas;SIM;
298651;13410253;22/01/2025;6033;;;;6670;*;;;        270.00;Não exporta;0;;TRANSFERENCIA PIX REM: ISA CAR ACESSORIOS AU 22/01 1427379;Ambas;SIM;
324217;13728883;15/01/2025;4499;;;;1201;;;40725;        270.00;Não exporta;116;2899;2899 - Posto de Molas El Shaday;Ambas;SIM;
324601;13733094;11/01/2025;6670;;;;2151;;;;        270.00;Não exporta;787;21656;21656 - ZN PRE-MOLDADOS LTDA;Ambas;SIM;
324674;13733826;15/01/2025;6670;;;;2151;;;;        270.00;Não exporta;787;21736;21736 - ROGERIO DA SILVA MACEDO LTDA;Ambas;SIM;
325008;13737163;28/01/2025;6670;;;;2151;;;;        270.00;Não exporta;787;1456;1456 - B P PRE MOLDADOS E CONSTRUTORA LTDA;Ambas;SIM;
298729;13411039;27/01/2025;6033;;;;6670;*;;;        271.75;Não exporta;0;;CIELO VDA DEBITO ELO CIELO S.A - INSTITUICAO DE PAG 5181933;Ambas;SIM;
298801;13411756;30/01/2025;6033;;;;6670;*;;;        272.72;Não exporta;0;;CIELO VDA DEBITO ELO CIELO S.A - INSTITUICAO DE PAG 5181933;Ambas;SIM;
298756;13411306;28/01/2025;6033;;;;6670;*;;;        272.72;Não exporta;0;;CIELO VDA DEBITO ELO CIELO S.A - INSTITUICAO DE PAG 5181933;Ambas;SIM;
324357;13730656;31/01/2025;3182;;;;1201;;;41378;        273.04;Não exporta;116;245807;245807 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
298149;13405241;31/01/2025;5444;;;;7501;;;;        273.74;Não exporta;0;;2835868 DÉB.CONV.ORGÃOS GOV.;Ambas;SIM;
324568;13732765;10/01/2025;6670;;;;2151;;;;        275.00;Não exporta;787;21633;21633 - METAL ARTES ESTRUTURAS METALICAS LTDA.;Ambas;SIM;
