
Consulta movimento de entradas - 534 - OXIGENIO MODELO INDUSTRIA E COMERCIO DE GASES LTDA

Chave;Fornecedor;Nome fornecedor;UF;Data entrada;Data emissão;Documento;CFOP;Modelo;Espécie;Série;Condições;Emitente;Valor contábil;Dif. de alíq.;FEM DIFA;Base de ICMS;Alíq. de ICMS;Valor do ICMS;ICMS isentas;ICMS outras;ICMS desonerado;Base de IPI;Valor do IPI;IPI isentos;IPI outros;Base S.T.;Alíq. de S.T.;Valor S.T.;Retenção PIS;Retenção Cofins;Retenção CSLL;Retenção de IR;Retenção de INSS;Débito;Crédito;Cód. obs.;Observação;Desconto;Chave NF-e/CT-e/NFC-e/BP-e;Outros Impostos;ICMS retido;Valor do ICMS de antecipação;Pis Lucro real;Cofins lucro real;Valor de frete;Valor de seguro;Valor de outras despesas;Valor do FCP da UF de destino;Valor de ICMS para a UF de destino;Valor de ICMS para a UF do Remetente;Código de retenção PIS;Código de retenção Cofins;Código de retenção CSLL;Código de retenção IR;Código de retenção INSS;Lançamento conferido;FCP S.T.;Materiais próprios;Materiais de terceiros;Subempreitadas;Valor retenção não efetuada;Valor ret. destacada das subemp.;CEI Obra;CNO;Tipo de serviço;Receita 15 anos;Valor 15 anos;Receita 20 anos;Valor 20 anos;Receita 25 anos;Valor 25 anos;Valor retenção adic. não efetuada;Usuário inclusão;Data inclusão;Hora inclusão;Tipo inclusão;Usuário alteração;Data alteração;Hora alteração;Tipo alteração;Situação do documento
126;33981;Auto Posto Diamante do Norte Ltda;PR;29/01/2025;29/01/2025;108343;2.653-000;55;NFe;7;Prazo;Terceiros;94.4;0.00;0,00;0;0;0;0;94.4;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Forma Pagamento: NOTAS A PRAZO R$94.40 Placa: RHD6A29 - Motorista: EDUARDO Tributos Aproximados: R$ 12.70 (13.45%) Federais. R$ 16.99 (18.00%) Estaduais. R$ 0.00 (0.00%) Municipais. Total Tributos: R$ 29.69 Fonte: IBPT Chave: CF6051;0;'41250112603016000178550070001083431291749519;0;0;             0,00;1.56;7.17;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:25;Troca global;00 - Documento regular
127;33981;Auto Posto Diamante do Norte Ltda;PR;29/01/2025;29/01/2025;108348;2.653-000;55;NFe;7;Prazo;Terceiros;81.64;0.00;0,00;0;0;0;0;81.64;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Forma Pagamento: NOTAS A PRAZO R$81.64 Placa: REZ9D69 Tributos Aproximados: R$ 10.98 (13.45%) Federais. R$ 14.70 (18.00%) Estaduais. R$ 0.00 (0.00%) Municipais. Total Tributos: R$ 25.68 Fonte: IBPT Chave: CF6051;0;'41250112603016000178550070001083481291829349;0;0;             0,00;1.35;6.2;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:25;Troca global;00 - Documento regular
128;4560;C.D.R.Com.Dourados de Rolamentos Ltda;MS;21/01/2025;21/01/2025;11468;1.556-008;55;NFe;1;Prazo;Terceiros;2104;0.00;0,00;0;0;0;0;2104;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;Vnd = 7388 Vendedor = 1 / ; Trib aprox R$ 395.76 Federal. R$ 357.68 Estadual Fonte: IBPT/FECOMERCIO (MS) Xe67Eq ;ORC ORIGEM = 33667 / Vendedor = VIEGAS;Trib.060 = ICMS recolhido por Subst.Trib.Conf.Dec.No.10178 de 20/12/2000.;0;'50250102912495000150550010000114681624561368;0;0;             0,00;34.72;159.9;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:25;Troca global;00 - Documento regular
129;4560;C.D.R.Com.Dourados de Rolamentos Ltda;MS;21/01/2025;21/01/2025;11469;1.556-008;55;NFe;1;Prazo;Terceiros;550;0.00;0,00;0;0;0;0;550;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;Vnd = 7389 Vendedor = 1 / ; Trib aprox R$ 103.46 Federal. R$ 93.50 Estadual Fonte: IBPT/FECOMERCIO (MS) Xe67Eq ;ORC ORIGEM = 33668 / Vendedor = VIEGAS;Trib.060 = ICMS recolhido por Subst.Trib.Conf.Dec.No.10178 de 20/12/2000.;0;'50250102912495000150550010000114691377957284;0;0;             0,00;9.08;41.8;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:26;Troca global;00 - Documento regular
130;4560;C.D.R.Com.Dourados de Rolamentos Ltda;MS;25/01/2025;25/01/2025;11485;1.556-008;55;NFe;1;Prazo;Terceiros;1974;0.00;0,00;0;0;0;0;1974;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;Vnd = 7407 Vendedor = 1 / ; Trib aprox R$ 371.31 Federal. R$ 335.58 Estadual Fonte: IBPT/FECOMERCIO (MS) Xe67Eq ;ORC ORIGEM = 33686 / Vendedor = VIEGAS;Trib.060 = ICMS recolhido por Subst.Trib.Conf.Dec.No.10178 de 20/12/2000.;0;'50250102912495000150550010000114851387956152;0;0;             0,00;32.58;150.02;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:26;Troca global;00 - Documento regular
131;38610;Messer Gases Ltda;SP;03/01/2025;03/01/2025;118960;2.921-000;55;NFe;31;Outras;Terceiros;400;0.00;0,00;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;Nota fiscal emitida com referencia a nota fiscal 000021460-1 Codigo do Cliente: 0100015723 Declaro que os produtos perigosos estão adequadamente classificados. embalados. identificados. e estivados para suportar os riscos das operações de transporte e que;0;'35250160619202005700550310001189601879551990;0;0;             0,00;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;16:01:39;Troca global;00 - Documento regular
132;39812;Ibirarema Comercio de Combustiveis Ltda;SP;23/01/2025;23/01/2025;21599;2.653-000;55;NFe;1;Prazo;Terceiros;138.97;0.00;0,00;0;0;0;0;138.97;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Trib aprox R$: 18.69 Federal e 25.01 Estadual^Fonte: IBPT/empresometro.com.br A2A75B. Placa: REZ9D69 KM: 504497 KM ant: 498358 Média km/l: 163.0 ant: 70.2 Motorista: LUIZ;0;'35250147408936000110550010000215991325926516;0;0;             0,00;2.29;10.56;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:27;Troca global;00 - Documento regular
133;41372;W. a dos Santos &Amp; Cia Ltda;MT;14/01/2025;14/01/2025;2162;2.556-008;55;NFe;1;Prazo;Terceiros;232.99;0.00;0,00;0;0;0;0;232.99;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;Ordem de Servico 7030 - Veiculo: VW CONSTELLATION 24-280 - Placa: QAR-3I39 - PROCON-MT - Rua Baltazar Navarros No.567 - Bandeirantes - C.E.P.: 78010-020 - Cuiaba-MT - Fone: (65)3613-2100 - Conforme preceitua o disposto no inciso VII do artigo 6o. da Lei F;0;'51250118044665000162550010000021621524492074;0;0;             0,00;3.83;17.71;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:27;Troca global;00 - Documento regular
134;29592;Adecoagro Vale do Ivinhema S.A.;MS;28/01/2025;28/01/2025;220439;1.556-002;55;NFe;5;Prazo;Terceiros;405;0.00;0,00;0;0;0;0;405;0;0;0;0;0;0;0;0;0;0;0;0;0;INSPSERV;FD;;Placa Truck Cavalo . UF . solicitante Luan dos Santos Silva area Almoxarifado Devolucao total da NF 20785 emitido em 18.11.2024. O.C do Cliente SENF.043585 OC 445977;0;'50250107903169000109550050002204391106548944;0;0;             0,00;6.68;30.78;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:27;Troca global;00 - Documento regular
135;41757;Prg Safex Equipamentos Eireli;PR;30/01/2025;30/01/2025;2205;2.556-002;55;NFe;1;Prazo;Terceiros;694.5;0.00;0,00;0;0;0;0;694.5;0;0;0;0;0;0;0;0;0;0;0;0;0;INSPSERV;FD;;Operacao com diferimento parcial do imposto no valor de R$ 0.00 ( 38.46 de R$ 0.00 );Voce pagou aproximadamente: R$ 111.61 de trib. Federais. R$ 125.01 de trib. Estaduais e R$ 457.88 pelos produtos: Fonte: IBPT 24.2.C;0;'41250138170837000151550010000022051597676140;0;0;             0,00;11.46;52.78;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:27;Troca global;00 - Documento regular
136;2105;Postaue &Amp; Teixeira Ltda;MS;07/01/2025;07/01/2025;22225;1.556-002;55;NFe;1;Prazo;Terceiros;1207.93;0.00;0,00;0;0;0;0;1207.93;0;0;0;0;0;0;0;0;0;0;0;0;0;INSPSERV;FD;;Vendedor: JOAO 9295-3599;Valor Aprox. dos Tributos R$ 458.97(34.20%) Fonte: IBPT;134.21;'50250101195229000191550010000222251389771062;0;0;             0,00;19.92;91.81;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:27;Troca global;00 - Documento regular
137;38987;Taquari Auto Posto Ltda;MS;13/01/2025;13/01/2025;2311;1.653-000;55;NFe;4;Prazo;Terceiros;1207.23;0.00;0,00;0;0;0;0;1207.23;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 e 15/2023|Valor do ICMS Monofasico Conforme Convenio 199/2022 R$ 167.87|Valor do ICMS Monofasico Conforme Convenio 15/2023 R$ 50.77|Sequencia:5090 Terminal:JULIAN;0;'50250103920876000144550040000023111000050900;0;0;             0,00;19.92;91.75;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:28;Troca global;00 - Documento regular
138;38987;Taquari Auto Posto Ltda;MS;20/01/2025;20/01/2025;2367;1.653-000;55;NFe;4;Prazo;Terceiros;201.03;0.00;0,00;0;0;0;0;201.03;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 15/2023|Valor do ICMS Monofasico Conforme Convenio 15/2023 R$ 44.35|Sequencia:5206 Terminal:JULIANA Op:JULIANA C:371 E:377|Nome Fantasia: OXISOLDA|PROCEDIMENTO AUTORIZADO;0;'50250103920876000144550040000023671000052061;0;0;             0,00;3.32;15.28;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:28;Troca global;00 - Documento regular
139;15441;GCM COMERCIO DE LUBRIFICANTES LTDA;MS;09/01/2025;09/01/2025;237323;1.556-008;55;NFe;1;Prazo;Terceiros;170;0.00;0,00;0;0;0;0;170;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;Entrega: RUA TATSUO SUEKANE. 180 - PARQUE DOS JEQUITIBAS - DOURADOS - MS CNPJ: 27.479.311/0001-31 INS.EST.: 284226076 Obs.Pedido : / STRADA / PLACA QAN-7552 / KM 261.169 / FROTA 1002 /;0;'50250133090721000199550010002373231237240662;0;0;             0,00;2.81;12.92;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:28;Troca global;00 - Documento regular
140;15441;GCM COMERCIO DE LUBRIFICANTES LTDA;MS;09/01/2025;09/01/2025;237323;1.653-000;55;NFe;1;Prazo;Terceiros;126;0.00;0,00;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Entrega: RUA TATSUO SUEKANE. 180 - PARQUE DOS JEQUITIBAS - DOURADOS - MS CNPJ: 27.479.311/0001-31 INS.EST.: 284226076 Obs.Pedido : / STRADA / PLACA QAN-7552 / KM 261.169 / FROTA 1002 /;0;'50250133090721000199550010002373231237240662;0;0;             0,00;2.08;9.58;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:28;Troca global;00 - Documento regular
141;15441;GCM COMERCIO DE LUBRIFICANTES LTDA;MS;13/01/2025;13/01/2025;237525;1.556-008;55;NFe;1;Prazo;Terceiros;902;0.00;0,00;0;0;0;0;902;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;Entrega: RUA TATSUO SUEKANE. 180 - PARQUE DOS JEQUITIBAS - DOURADOS - MS CNPJ: 27.479.311/0001-31 INS.EST.: 284226076 Obs.Pedido : / VW 24.280 / PLACA RWI-1A38 / KM 118.896 /;0;'50250133090721000199550010002375251485285483;0;0;             0,00;14.89;68.54;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:28;Troca global;00 - Documento regular
142;15441;GCM COMERCIO DE LUBRIFICANTES LTDA;MS;13/01/2025;13/01/2025;237525;1.653-000;55;NFe;1;Prazo;Terceiros;2399;0.00;0,00;0;0;0;0;2399;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Entrega: RUA TATSUO SUEKANE. 180 - PARQUE DOS JEQUITIBAS - DOURADOS - MS CNPJ: 27.479.311/0001-31 INS.EST.: 284226076 Obs.Pedido : / VW 24.280 / PLACA RWI-1A38 / KM 118.896 /;0;'50250133090721000199550010002375251485285483;0;0;             0,00;39.59;182.32;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:29;Troca global;00 - Documento regular
143;15441;GCM COMERCIO DE LUBRIFICANTES LTDA;MS;13/01/2025;13/01/2025;237540;1.653-000;55;NFe;1;Prazo;Terceiros;180;0.00;0,00;0;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Entrega: RUA TATSUO SUEKANE. 180 - PARQUE DOS JEQUITIBAS - DOURADOS - MS CNPJ: 27.479.311/0001-31 INS.EST.: 284226076 Obs.Pedido : / VW 30.330 / PLACA REW-6J26 / FILTRO RACOR /;0;'50250133090721000199550010002375401665426316;0;0;             0,00;2.97;13.68;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:29;Troca global;00 - Documento regular
144;15441;GCM COMERCIO DE LUBRIFICANTES LTDA;MS;13/01/2025;13/01/2025;237540;1.556-008;55;NFe;1;Prazo;Terceiros;145;0.00;0,00;0;0;0;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;Entrega: RUA TATSUO SUEKANE. 180 - PARQUE DOS JEQUITIBAS - DOURADOS - MS CNPJ: 27.479.311/0001-31 INS.EST.: 284226076 Obs.Pedido : / VW 30.330 / PLACA REW-6J26 / FILTRO RACOR /;0;'50250133090721000199550010002375401665426316;0;0;             0,00;2.39;11.02;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:29;Troca global;00 - Documento regular
145;15441;GCM COMERCIO DE LUBRIFICANTES LTDA;MS;18/01/2025;18/01/2025;237959;1.556-008;55;NFe;1;Prazo;Terceiros;425;0.00;0,00;0;0;0;0;425;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;Entrega: RUA TATSUO SUEKANE. 180 - PARQUE DOS JEQUITIBAS - DOURADOS - MS CNPJ: 27.479.311/0001-31 INS.EST.: 284226076 Obs.Pedido : / VW 9-170 / PLACA REW-9E69 /;0;'50250133090721000199550010002379591377052155;0;0;             0,00;7.02;32.3;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:29;Troca global;00 - Documento regular
146;15441;GCM COMERCIO DE LUBRIFICANTES LTDA;MS;20/01/2025;20/01/2025;238028;1.653-000;55;NFe;1;Prazo;Terceiros;550;0.00;0,00;0;0;0;0;550;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Entrega: RUA TATSUO SUEKANE. 180 - PARQUE DOS JEQUITIBAS - DOURADOS - MS CNPJ: 27.479.311/0001-31 INS.EST.: 284226076 Obs.Pedido : / VW 15.190 / PLACA QAQ-2I24 / DIFERENCIAL /;0;'50250133090721000199550010002380281030001426;0;0;             0,00;9.08;41.8;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:29;Troca global;00 - Documento regular
147;15441;GCM COMERCIO DE LUBRIFICANTES LTDA;MS;28/01/2025;28/01/2025;238540;1.556-008;55;NFe;1;Prazo;Terceiros;185;0.00;0,00;0;0;0;0;185;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;Entrega: RUA TATSUO SUEKANE. 180 - PARQUE DOS JEQUITIBAS - DOURADOS - MS CNPJ: 27.479.311/0001-31 INS.EST.: 284226076 Obs.Pedido : // ETIOS // PLACA: QAN-9H28 // KM: 163.727 /;0;'50250133090721000199550010002385401242524181;0;0;             0,00;3.06;14.06;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:30;Troca global;00 - Documento regular
148;15441;GCM COMERCIO DE LUBRIFICANTES LTDA;MS;28/01/2025;28/01/2025;238540;1.653-000;55;NFe;1;Prazo;Terceiros;135;0.00;0,00;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Entrega: RUA TATSUO SUEKANE. 180 - PARQUE DOS JEQUITIBAS - DOURADOS - MS CNPJ: 27.479.311/0001-31 INS.EST.: 284226076 Obs.Pedido : // ETIOS // PLACA: QAN-9H28 // KM: 163.727 /;0;'50250133090721000199550010002385401242524181;0;0;             0,00;2.23;10.26;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:30;Troca global;00 - Documento regular
149;38987;Taquari Auto Posto Ltda;MS;27/01/2025;27/01/2025;2398;1.653-000;55;NFe;4;Prazo;Terceiros;190.08;0.00;0,00;0;0;0;0;190.08;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 15/2023|Valor do ICMS Monofasico Conforme Convenio 15/2023 R$ 41.86|Sequencia:5268 Terminal:JULIANA Op:JULIANA C:371 E:377|Nome Fantasia: OXISOLDA|PROCEDIMENTO AUTORIZADO;0;'50250103920876000144550040000023981000052688;0;0;             0,00;3.14;14.45;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:30;Troca global;00 - Documento regular
151;38963;Rede America de Combustiveis Jk Ltda;MT;01/01/2025;01/01/2025;242440;2.653-000;55;NFe;1;Prazo;Terceiros;1405.03;0.00;0,00;0;0;0;0;1405.03;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002424401010507350;0;0;             0,00;23.19;106.79;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:30;Troca global;00 - Documento regular
152;38963;Rede America de Combustiveis Jk Ltda;MT;02/01/2025;02/01/2025;242537;2.653-000;55;NFe;1;Prazo;Terceiros;331.66;0.00;0,00;0;0;0;0;331.66;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002425371010513180;0;0;             0,00;5.47;25.21;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:30;Troca global;00 - Documento regular
153;38963;Rede America de Combustiveis Jk Ltda;MT;03/01/2025;03/01/2025;242622;2.653-000;55;NFe;1;Prazo;Terceiros;278.24;0.00;0,00;0;0;0;0;278.24;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002426221010517928;0;0;             0,00;4.59;21.15;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:31;Troca global;00 - Documento regular
154;38963;Rede America de Combustiveis Jk Ltda;MT;04/01/2025;04/01/2025;242663;2.653-000;55;NFe;1;Prazo;Terceiros;418.88;0.00;0,00;0;0;0;0;418.88;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002426631010520751;0;0;             0,00;6.91;31.83;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:31;Troca global;00 - Documento regular
155;38963;Rede America de Combustiveis Jk Ltda;MT;05/01/2025;05/01/2025;242761;2.653-000;55;NFe;1;Prazo;Terceiros;1211.86;0.00;0,00;0;0;0;0;1211.86;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002427611010528737;0;0;             0,00;20;92.1;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:31;Troca global;00 - Documento regular
156;38963;Rede America de Combustiveis Jk Ltda;MT;06/01/2025;06/01/2025;242861;2.653-000;55;NFe;1;Prazo;Terceiros;213.25;0.00;0,00;0;0;0;0;213.25;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002428611010532969;0;0;             0,00;3.52;16.21;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:31;Troca global;00 - Documento regular
157;38963;Rede America de Combustiveis Jk Ltda;MT;06/01/2025;06/01/2025;242894;2.653-000;55;NFe;1;Prazo;Terceiros;813.3;0.00;0,00;0;0;0;0;813.3;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002428941010534261;0;0;             0,00;13.42;61.81;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:31;Troca global;00 - Documento regular
158;38963;Rede America de Combustiveis Jk Ltda;MT;08/01/2025;08/01/2025;243040;2.653-000;55;NFe;1;Prazo;Terceiros;312;0.00;0,00;0;0;0;0;312;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002430401010541500;0;0;             0,00;5.15;23.71;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:32;Troca global;00 - Documento regular
